date,indicator,value,entity
2021-05-16,Daily hospital occupancy,2799.0,Serbia
2021-05-17,Daily hospital occupancy,2681.0,Serbia
2021-05-18,Daily hospital occupancy,2410.0,Serbia
2021-05-19,Daily hospital occupancy,2289.0,Serbia
2021-05-20,Daily hospital occupancy,2008.0,Serbia
2021-05-21,Daily hospital occupancy,1879.0,Serbia
2021-05-22,Daily hospital occupancy,1655.0,Serbia
2021-05-23,Daily hospital occupancy,1402.0,Serbia
2021-05-24,Daily hospital occupancy,1201.0,Serbia
2021-05-25,Daily hospital occupancy,1079.0,Serbia
2021-05-26,Daily hospital occupancy,981.0,Serbia
2021-05-27,Daily hospital occupancy,878.0,Serbia
2021-05-28,Daily hospital occupancy,801.0,Serbia
2021-05-29,Daily hospital occupancy,746.0,Serbia
2021-05-30,Daily hospital occupancy,702.0,Serbia
2021-05-31,Daily hospital occupancy,661.0,Serbia
2021-06-01,Daily hospital occupancy,594.0,Serbia
2021-06-02,Daily hospital occupancy,581.0,Serbia
2021-06-03,Daily hospital occupancy,568.0,Serbia
2021-06-04,Daily hospital occupancy,557.0,Serbia
2021-06-05,Daily hospital occupancy,546.0,Serbia
2021-06-06,Daily hospital occupancy,531.0,Serbia
2021-06-07,Daily hospital occupancy,518.0,Serbia
2021-06-08,Daily hospital occupancy,511.0,Serbia
2021-06-09,Daily hospital occupancy,510.0,Serbia
2021-06-10,Daily hospital occupancy,507.0,Serbia
2021-06-11,Daily hospital occupancy,501.0,Serbia
2021-06-12,Daily hospital occupancy,488.0,Serbia
2021-06-13,Daily hospital occupancy,479.0,Serbia
2021-06-14,Daily hospital occupancy,461.0,Serbia
2021-06-15,Daily hospital occupancy,407.0,Serbia
2021-06-16,Daily hospital occupancy,392.0,Serbia
2021-06-17,Daily hospital occupancy,388.0,Serbia
2021-06-18,Daily hospital occupancy,381.0,Serbia
2021-06-19,Daily hospital occupancy,374.0,Serbia
2021-06-20,Daily hospital occupancy,369.0,Serbia
2021-06-21,Daily hospital occupancy,341.0,Serbia
2021-06-22,Daily hospital occupancy,334.0,Serbia
2021-06-23,Daily hospital occupancy,331.0,Serbia
2021-06-24,Daily hospital occupancy,324.0,Serbia
2021-06-25,Daily hospital occupancy,326.0,Serbia
2021-06-26,Daily hospital occupancy,321.0,Serbia
2021-06-27,Daily hospital occupancy,314.0,Serbia
2021-06-28,Daily hospital occupancy,309.0,Serbia
2021-06-29,Daily hospital occupancy,301.0,Serbia
2021-06-30,Daily hospital occupancy,293.0,Serbia
2021-07-01,Daily hospital occupancy,291.0,Serbia
2021-07-02,Daily hospital occupancy,288.0,Serbia
