Country,Year,0-17_fully,0-4_fully,0-9_fully,10-14_fully,10-19_fully,12-15_fully,12-17_fully,15-17_fully,16-19_fully,18-24_fully,18-29_fully,20-29_fully,25-34_fully,25-49_fully,30-39_fully,35-44_fully,40-49_fully,45-54_fully,5-11_fully,5-9_fully,50-54_fully,50-59_fully,55-59_fully,55-64_fully,60-64_fully,60-69_fully,65-69_fully,65-74_fully,70-74_fully,70-79_fully,75+_fully,75-79_fully,80+_fully,80-89_fully,90-99_fully,0-17_start,0-4_start,0-9_start,10-14_start,10-19_start,12-15_start,12-17_start,15-17_start,16-19_start,18-24_start,18-29_start,20-29_start,25-34_start,25-49_start,30-39_start,35-44_start,40-49_start,45-54_start,5-11_start,5-9_start,50-54_start,50-59_start,55-59_start,55-64_start,60-64_start,60-69_start,65-69_start,65-74_start,70-74_start,70-79_start,75+_start,75-79_start,80+_start,80-89_start,90-99_start,0-17_booster,0-4_booster,0-9_booster,10-14_booster,10-19_booster,12-15_booster,12-17_booster,15-17_booster,16-19_booster,18-24_booster,18-29_booster,20-29_booster,25-34_booster,25-49_booster,30-39_booster,35-44_booster,40-49_booster,45-54_booster,5-11_booster,5-9_booster,50-54_booster,50-59_booster,55-59_booster,55-64_booster,60-64_booster,60-69_booster,65-69_booster,65-74_booster,70-74_booster,70-79_booster,75+_booster,75-79_booster,80+_booster,80-89_booster,90-99_booster,0-17_partly,0-4_partly,0-9_partly,10-14_partly,10-19_partly,12-15_partly,12-17_partly,15-17_partly,16-19_partly,18-24_partly,18-29_partly,20-29_partly,25-34_partly,25-49_partly,30-39_partly,35-44_partly,40-49_partly,45-54_partly,5-11_partly,5-9_partly,50-54_partly,50-59_partly,55-59_partly,55-64_partly,60-64_partly,60-69_partly,65-69_partly,65-74_partly,70-74_partly,70-79_partly,75+_partly,75-79_partly,80+_partly,80-89_partly,90-99_partly
Slovenia,301,7.36,,,,,,,,,52.32,,,,51.33,,,,,,,,65.07,,,,73.96,,,,86.74,,,83.38,,,8.07,,,,,,,,,55.63,,,,55.2,,,,,,,,69.51,,,,77.08,,,,89.56,,,86.96,,,0.0,,,,,,,,,0.2,,,,0.84,,,,,,,,1.42,,,,1.73,,,,8.67,,,16.35,,,0.71,,,,,,,,,3.31,,,,3.87,,,,,,,,4.44,,,,3.12,,,,2.82,,,3.58,,
Slovenia,308,7.47,,,,,,,,,52.77,,,,51.68,,,,,,,,65.39,,,,74.23,,,,86.99,,,83.66,,,8.23,,,,,,,,,56.12,,,,55.69,,,,,,,,69.85,,,,77.34,,,,89.78,,,87.17,,,0.0,,,,,,,,,0.48,,,,1.59,,,,,,,,3.07,,,,5.94,,,,16.1,,,21.21,,,0.76,,,,,,,,,3.35,,,,4.01,,,,,,,,4.46,,,,3.11,,,,2.79,,,3.51,,
Slovenia,315,7.57,,,,,,,,,53.19,,,,52.07,,,,,,,,65.78,,,,74.56,,,,87.33,,,84.04,,,8.66,,,,,,,,,56.93,,,,56.47,,,,,,,,70.34,,,,77.79,,,,90.14,,,87.53,,,0.01,,,,,,,,,1.22,,,,3.27,,,,,,,,6.47,,,,14.21,,,,28.83,,,30.21,,,1.09,,,,,,,,,3.74,,,,4.4,,,,,,,,4.56,,,,3.23,,,,2.81,,,3.49,,
Slovenia,322,7.7,,,,,,,,,53.58,,,,52.48,,,,,,,,66.2,,,,74.93,,,,87.73,,,84.41,,,9.18,,,,,,,,,57.73,,,,57.25,,,,,,,,70.86,,,,78.26,,,,90.56,,,87.95,,,0.01,,,,,,,,,1.79,,,,4.74,,,,,,,,9.36,,,,21.7,,,,39.1,,,37.83,,,1.48,,,,,,,,,4.15,,,,4.77,,,,,,,,4.66,,,,3.33,,,,2.83,,,3.54,,
Slovenia,329,7.85,,,,,,,,,54.04,,,,52.96,,,,,,,,66.64,,,,75.32,,,,88.09,,,84.75,,,9.48,,,,,,,,,58.27,,,,57.7,,,,,,,,71.16,,,,78.54,,,,90.81,,,88.24,,,0.02,,,,,,,,,2.22,,,,5.82,,,,,,,,12.26,,,,27.06,,,,45.58,,,42.65,,,1.63,,,,,,,,,4.23,,,,4.74,,,,,,,,4.52,,,,3.22,,,,2.72,,,3.49,,
Slovenia,336,8.19,,,,,,,,,54.75,,,,53.65,,,,,,,,67.18,,,,75.82,,,,88.51,,,85.15,,,9.7,,,,,,,,,58.65,,,,58.01,,,,,,,,71.36,,,,78.71,,,,90.97,,,88.42,,,0.02,,,,,,,,,2.59,,,,6.59,,,,,,,,15.29,,,,30.87,,,,49.46,,,45.82,,,1.51,,,,,,,,,3.9,,,,4.36,,,,,,,,4.18,,,,2.89,,,,2.46,,,3.27,,
Slovenia,343,8.65,,,,,,,,,55.5,,,,54.39,,,,,,,,67.74,,,,76.33,,,,88.97,,,85.64,,,9.86,,,,,,,,,58.92,,,,58.17,,,,,,,,71.47,,,,78.83,,,,91.09,,,88.56,,,0.02,,,,,,,,,2.98,,,,7.38,,,,,,,,17.58,,,,33.47,,,,51.85,,,47.8,,,1.21,,,,,,,,,3.42,,,,3.78,,,,,,,,3.73,,,,2.5,,,,2.12,,,2.92,,
Slovenia,350,8.96,,,,,,,,,56.07,,,,54.9,,,,,,,,68.16,,,,76.71,,,,89.34,,,86.01,,,10.12,,,,,,,,,59.14,,,,58.33,,,,,,,,71.56,,,,78.94,,,,91.2,,,88.72,,,0.03,,,,,,,,,3.77,,,,8.71,,,,,,,,20.42,,,,36.75,,,,54.8,,,50.08,,,1.16,,,,,,,,,3.07,,,,3.43,,,,,,,,3.4,,,,2.23,,,,1.86,,,2.71,,
Slovenia,357,9.19,,,,,,,,,56.53,,,,55.32,,,,,,,,68.56,,,,77.08,,,,89.65,,,86.31,,,10.51,,,,,,,,,59.36,,,,58.5,,,,,,,,71.73,,,,79.17,,,,91.45,,,89.01,,,0.08,,,,,,,,,5.78,,,,11.01,,,,,,,,24.88,,,,42.09,,,,59.83,,,53.79,,,1.32,,,,,,,,,2.83,,,,3.18,,,,,,,,3.17,,,,2.09,,,,1.8,,,2.7,,
Slovenia,364,9.33,,,,,,,,,56.78,,,,55.52,,,,,,,,68.75,,,,77.24,,,,89.81,,,86.45,,,10.7,,,,,,,,,59.5,,,,58.58,,,,,,,,71.78,,,,79.21,,,,91.5,,,89.09,,,0.1,,,,,,,,,7.04,,,,12.06,,,,,,,,26.5,,,,43.37,,,,60.93,,,54.94,,,1.37,,,,,,,,,2.72,,,,3.06,,,,,,,,3.03,,,,1.97,,,,1.69,,,2.64,,
Slovenia,371,9.56,,,,,,,,,57.12,,,,55.83,,,,,,,,69.04,,,,77.46,,,,90.03,,,86.69,,,10.97,,,,,,,,,59.73,,,,58.71,,,,,,,,71.86,,,,79.27,,,,91.55,,,89.18,,,0.12,,,,,,,,,9.05,,,,14.17,,,,,,,,29.4,,,,45.9,,,,63.1,,,56.66,,,1.41,,,,,,,,,2.61,,,,2.88,,,,,,,,2.82,,,,1.81,,,,1.52,,,2.49,,
Slovenia,378,9.87,,,,,,,,,57.48,,,,56.21,,,,,,,,69.49,,,,77.86,,,,90.4,,,87.11,,,11.21,,,,,,,,,59.99,,,,58.88,,,,,,,,71.95,,,,79.38,,,,91.66,,,89.31,,,0.14,,,,,,,,,11.54,,,,16.72,,,,,,,,33.05,,,,49.28,,,,66.14,,,59.54,,,1.34,,,,,,,,,2.51,,,,2.67,,,,,,,,2.46,,,,1.52,,,,1.26,,,2.2,,
Spain,7,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.0,,0.29,,,,0.81,,,,,,0.0,,1.03,,,,0.81,,,,0.71,,,4.68,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.0,,0.29,,,,0.81,,,,,,0.0,,1.03,,,,0.81,,,,0.71,,,4.68,,
Spain,14,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.01,,,0.03,,,,0.0,,0.0,,,,0.01,,0.75,,,,2.17,,,,,,0.0,,2.72,,,,2.05,,,,1.08,,,6.99,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.01,,0.75,,,,2.17,,,,,,0.0,,2.72,,,,2.05,,,,1.07,,,6.96,,
Spain,21,,0.0,,0.0,,,,0.0,,0.04,,,,0.14,,,,,,0.0,,0.2,,,,0.18,,,,0.19,,,1.23,,,,0.0,,0.0,,,,0.01,,1.03,,,,2.88,,,,,,0.0,,3.64,,,,2.72,,,,1.22,,,7.75,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.01,,0.99,,,,2.74,,,,,,0.0,,3.44,,,,2.54,,,,1.03,,,6.52,,
Spain,28,,0.0,,0.0,,,,0.0,,0.24,,,,0.71,,,,,,0.0,,0.93,,,,0.75,,,,0.63,,,4.28,,,,0.0,,0.0,,,,0.01,,1.15,,,,3.12,,,,,,0.0,,3.95,,,,2.94,,,,1.27,,,8.05,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.01,,0.91,,,,2.41,,,,,,0.0,,3.02,,,,2.19,,,,0.64,,,3.77,,
Spain,35,,0.0,,0.0,,,,0.0,,0.62,,,,1.9,,,,,,0.0,,2.41,,,,1.85,,,,0.98,,,6.42,,,,0.0,,0.0,,,,0.02,,1.28,,,,3.32,,,,,,0.0,,4.18,,,,3.11,,,,1.33,,,8.35,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.01,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.02,,0.66,,,,1.42,,,,,,0.0,,1.77,,,,1.26,,,,0.35,,,1.93,,
Spain,42,,0.0,,0.0,,,,0.01,,0.94,,,,2.71,,,,,,0.0,,3.43,,,,2.59,,,,1.14,,,7.34,,,,0.0,,0.0,,,,0.02,,1.55,,,,3.92,,,,,,0.0,,4.79,,,,3.49,,,,1.42,,,8.98,,,,0.0,,0.0,,,,0.0,,0.01,,,,0.01,,,,,,0.0,,0.01,,,,0.0,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.01,,0.61,,,,1.21,,,,,,0.0,,1.36,,,,0.9,,,,0.28,,,1.64,,
Spain,49,,0.0,,0.0,,,,0.01,,1.1,,,,3.03,,,,,,0.0,,3.84,,,,2.88,,,,1.21,,,7.73,,,,0.0,,0.0,,,,0.03,,2.09,,,,4.77,,,,,,0.0,,5.68,,,,4.01,,,,1.65,,,14.26,,,,0.0,,0.0,,,,0.0,,0.01,,,,0.02,,,,,,0.0,,0.01,,,,0.01,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.02,,0.99,,,,1.74,,,,,,0.0,,1.84,,,,1.13,,,,0.44,,,6.53,,
Spain,56,,0.0,,0.0,,,,0.01,,1.2,,,,3.18,,,,,,0.0,,4.03,,,,3.01,,,,1.27,,,8.06,,,,0.0,,0.0,,,,0.05,,2.74,,,,6.19,,,,,,0.0,,6.83,,,,4.55,,,,2.16,,,25.49,,,,0.0,,0.0,,,,0.0,,0.01,,,,0.02,,,,,,0.0,,0.01,,,,0.01,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.04,,1.54,,,,3.01,,,,,,0.0,,2.8,,,,1.54,,,,0.89,,,17.43,,
Spain,63,,0.0,,0.0,,,,0.02,,1.37,,,,3.54,,,,,,0.0,,4.45,,,,3.32,,,,1.35,,,8.68,,,,0.0,,0.0,,,,0.07,,3.24,,,,7.73,,,,,,0.0,,7.93,,,,4.92,,,,2.67,,,39.09,,,,0.0,,0.0,,,,0.0,,0.01,,,,0.02,,,,,,0.0,,0.01,,,,0.01,,,,0.0,,,0.0,,,,0.0,,0.0,,,,0.05,,1.87,,,,4.19,,,,,,0.0,,3.48,,,,1.6,,,,1.32,,,30.41,,
Spain,70,,0.0,,0.0,,,,0.03,,1.67,,,,4.01,,,,,,0.0,,5.05,,,,3.89,,,,1.58,,,13.76,,,,0.0,,0.01,,,,0.07,,3.85,,,,9.08,,,,,,0.0,,9.19,,,,5.1,,,,2.99,,,48.29,,,,0.0,,0.0,,,,0.0,,0.01,,,,0.02,,,,,,0.0,,0.02,,,,0.01,,,,0.0,,,0.0,,,,0.0,,0.01,,,,0.04,,2.18,,,,5.07,,,,,,0.0,,4.14,,,,1.21,,,,1.41,,,34.53,,
Spain,77,,0.0,,0.0,,,,0.05,,1.96,,,,4.37,,,,,,0.0,,5.55,,,,4.46,,,,2.05,,,23.85,,,,0.0,,0.01,,,,0.08,,4.01,,,,9.31,,,,,,0.0,,9.41,,,,5.21,,,,3.16,,,54.68,,,,0.0,,0.0,,,,0.0,,0.01,,,,0.03,,,,,,0.0,,0.02,,,,0.01,,,,0.0,,,0.0,,,,0.0,,0.01,,,,0.03,,2.05,,,,4.94,,,,,,0.0,,3.86,,,,0.75,,,,1.11,,,30.83,,
Spain,84,,0.0,,0.0,,,,0.06,,2.11,,,,4.57,,,,,,0.0,,5.82,,,,4.82,,,,2.55,,,37.04,,,,0.0,,0.01,,,,0.09,,4.73,,,,10.37,,,,,,0.0,,10.96,,,,8.08,,,,3.5,,,64.52,,,,0.0,,0.0,,,,0.0,,0.02,,,,0.03,,,,,,0.0,,0.02,,,,0.01,,,,0.0,,,0.0,,,,0.0,,0.01,,,,0.03,,2.62,,,,5.8,,,,,,0.0,,5.14,,,,3.26,,,,0.95,,,27.48,,
Spain,91,,0.0,,0.0,,,,0.06,,2.15,,,,4.63,,,,,,0.0,,5.92,,,,4.96,,,,2.82,,,44.84,,,,0.0,,0.01,,,,0.09,,5.1,,,,10.99,,,,,,0.01,,11.91,,,,14.76,,,,5.07,,,79.64,,,,0.0,,0.0,,,,0.0,,0.02,,,,0.03,,,,,,0.0,,0.02,,,,0.01,,,,0.0,,,0.0,,,,0.0,,0.01,,,,0.03,,2.95,,,,6.36,,,,,,0.01,,5.99,,,,9.8,,,,2.25,,,34.8,,
Spain,98,,0.0,,0.0,,,,0.07,,2.21,,,,4.71,,,,,,0.0,,6.03,,,,5.12,,,,3.03,,,51.89,,,,0.0,,0.01,,,,0.11,,5.41,,,,11.29,,,,,,0.01,,12.44,,,,26.95,,,,19.7,,,94.79,,,,0.0,,0.0,,,,0.0,,0.02,,,,0.03,,,,,,0.0,,0.02,,,,0.01,,,,0.0,,,0.0,,,,0.0,,0.01,,,,0.04,,3.2,,,,6.58,,,,,,0.01,,6.41,,,,21.83,,,,16.67,,,42.9,,
Spain,105,,0.0,,0.0,,,,0.07,,2.28,,,,4.79,,,,,,0.0,,6.14,,,,5.26,,,,3.3,,,61.0,,,,0.0,,0.01,,,,0.12,,5.5,,,,11.45,,,,,,0.01,,12.74,,,,37.57,,,,44.13,,,98.46,,,,0.0,,0.0,,,,0.0,,0.02,,,,0.03,,,,,,0.0,,0.02,,,,0.01,,,,0.0,,,0.01,,,,0.0,,0.01,,,,0.05,,3.22,,,,6.66,,,,,,0.01,,6.6,,,,32.31,,,,40.83,,,37.46,,
Spain,112,,0.0,,0.0,,,,0.08,,2.33,,,,4.85,,,,,,0.0,,6.23,,,,5.5,,,,5.03,,,76.72,,,,0.0,,0.01,,,,0.14,,5.61,,,,11.63,,,,,,0.01,,13.09,,,,45.63,,,,65.25,,,99.87,,,,0.0,,0.0,,,,0.0,,0.02,,,,0.03,,,,,,0.0,,0.02,,,,0.01,,,,0.0,,,0.01,,,,0.0,,0.01,,,,0.06,,3.28,,,,6.78,,,,,,0.01,,6.86,,,,40.13,,,,60.22,,,23.15,,
Spain,119,,0.0,,0.01,,,,0.09,,2.41,,,,4.95,,,,,,0.0,,6.36,,,,6.36,,,,20.7,,,92.92,,,,0.0,,0.01,,,,0.15,,5.74,,,,11.81,,,,,,0.01,,13.43,,,,55.84,,,,83.8,,,100.66,,,,0.0,,0.0,,,,0.0,,0.03,,,,0.05,,,,,,0.0,,0.02,,,,0.01,,,,0.0,,,0.02,,,,0.0,,0.0,,,,0.06,,3.33,,,,6.86,,,,,,0.01,,7.07,,,,49.48,,,,63.1,,,7.74,,
Spain,126,,0.0,,0.01,,,,0.1,,2.49,,,,5.08,,,,,,0.0,,6.55,,,,7.01,,,,44.0,,,97.29,,,,0.01,,0.02,,,,0.17,,5.96,,,,12.07,,,,,,0.01,,15.94,,,,75.02,,,,92.58,,,101.17,,,,0.0,,0.0,,,,0.0,,0.03,,,,0.05,,,,,,0.0,,0.03,,,,0.01,,,,0.01,,,0.02,,,,0.01,,0.01,,,,0.07,,3.47,,,,6.99,,,,,,0.01,,9.39,,,,68.01,,,,48.58,,,3.88,,
Spain,133,,0.0,,0.01,,,,0.12,,2.6,,,,5.29,,,,,,0.0,,7.03,,,,7.68,,,,65.21,,,98.91,,,,0.01,,0.02,,,,0.18,,6.28,,,,12.55,,,,,,0.02,,27.35,,,,84.68,,,,95.24,,,101.56,,,,0.0,,0.0,,,,0.0,,0.03,,,,0.05,,,,,,0.0,,0.03,,,,0.01,,,,0.01,,,0.02,,,,0.01,,0.01,,,,0.06,,3.68,,,,7.26,,,,,,0.02,,20.32,,,,77.0,,,,30.03,,,2.65,,
Spain,140,,0.0,,0.01,,,,0.13,,2.73,,,,5.51,,,,,,0.01,,8.37,,,,9.97,,,,82.3,,,99.66,,,,0.01,,0.02,,,,0.21,,6.7,,,,13.06,,,,,,0.02,,43.72,,,,87.98,,,,96.39,,,101.83,,,,0.0,,0.0,,,,0.0,,0.03,,,,0.05,,,,,,0.0,,0.03,,,,0.01,,,,0.01,,,0.02,,,,0.01,,0.01,,,,0.08,,3.97,,,,7.55,,,,,,0.01,,35.35,,,,78.01,,,,14.09,,,2.17,,
Spain,147,,0.0,,0.01,,,,0.15,,3.12,,,,6.39,,,,,,0.01,,11.83,,,,16.11,,,,91.37,,,100.16,,,,0.01,,0.02,,,,0.23,,6.95,,,,13.52,,,,,,0.02,,59.24,,,,89.72,,,,97.06,,,102.03,,,,0.0,,0.0,,,,0.0,,0.04,,,,0.06,,,,,,0.0,,0.04,,,,0.01,,,,0.02,,,0.02,,,,0.01,,0.01,,,,0.08,,3.83,,,,7.13,,,,,,0.01,,47.41,,,,73.61,,,,5.69,,,1.87,,
Spain,154,,0.0,,0.01,,,,0.16,,3.95,,,,8.5,,,,,,0.01,,23.28,,,,21.83,,,,94.39,,,100.53,,,,0.01,,0.03,,,,0.25,,7.24,,,,15.33,,,,,,0.02,,75.87,,,,91.02,,,,97.42,,,102.17,,,,0.0,,0.0,,,,0.0,,0.04,,,,0.06,,,,,,0.0,,0.1,,,,0.02,,,,0.02,,,0.02,,,,0.01,,0.02,,,,0.09,,3.29,,,,6.83,,,,,,0.01,,52.59,,,,69.19,,,,3.03,,,1.64,,
Spain,161,,0.01,,0.01,,,,0.19,,4.79,,,,10.76,,,,,,0.01,,39.63,,,,25.29,,,,95.77,,,100.81,,,,0.01,,0.04,,,,0.29,,7.55,,,,22.39,,,,,,0.02,,84.04,,,,92.19,,,,97.69,,,102.29,,,,0.0,,0.0,,,,0.0,,0.05,,,,0.08,,,,,,0.0,,0.17,,,,0.02,,,,0.02,,,0.02,,,,0.0,,0.03,,,,0.1,,2.76,,,,11.63,,,,,,0.01,,44.41,,,,66.9,,,,1.92,,,1.48,,
Spain,168,,0.01,,0.01,,,,0.21,,5.69,,,,12.69,,,,,,0.01,,54.14,,,,30.08,,,,96.49,,,101.0,,,,0.01,,0.05,,,,0.35,,7.88,,,,31.71,,,,,,0.02,,86.89,,,,93.28,,,,97.87,,,102.38,,,,0.0,,0.0,,,,0.0,,0.06,,,,0.09,,,,,,0.0,,0.26,,,,0.02,,,,0.02,,,0.02,,,,0.0,,0.04,,,,0.14,,2.19,,,,19.02,,,,,,0.01,,32.75,,,,63.2,,,,1.38,,,1.38,,
Spain,175,,0.01,,0.02,,,,0.23,,6.46,,,,15.57,,,,,,0.01,,70.8,,,,41.16,,,,96.86,,,101.13,,,,0.01,,0.07,,,,0.42,,8.32,,,,40.61,,,,,,0.02,,88.29,,,,93.98,,,,98.0,,,102.45,,,,0.0,,0.0,,,,0.0,,0.07,,,,0.1,,,,,,0.0,,0.38,,,,0.03,,,,0.02,,,0.02,,,,0.0,,0.05,,,,0.19,,1.86,,,,25.04,,,,,,0.01,,17.49,,,,52.82,,,,1.14,,,1.32,,
Spain,182,,0.01,,0.02,,,,0.27,,7.16,,,,22.2,,,,,,0.02,,79.42,,,,54.06,,,,97.16,,,101.25,,,,0.01,,0.09,,,,0.88,,9.67,,,,49.87,,,,,,0.02,,89.51,,,,94.68,,,,98.14,,,102.53,,,,0.0,,0.0,,,,0.0,,0.11,,,,0.12,,,,,,0.0,,0.45,,,,0.03,,,,0.02,,,0.02,,,,0.0,,0.07,,,,0.61,,2.51,,,,27.67,,,,,,0.0,,10.09,,,,40.62,,,,0.98,,,1.28,,
Spain,189,,0.01,,0.04,,,,0.32,,7.85,,,,30.45,,,,,,0.02,,82.42,,,,69.49,,,,97.36,,,101.33,,,,0.01,,0.13,,,,2.64,,13.66,,,,57.14,,,,,,0.02,,90.34,,,,95.27,,,,98.25,,,102.58,,,,0.0,,0.0,,,,0.0,,0.13,,,,0.16,,,,,,0.0,,0.47,,,,0.03,,,,0.02,,,0.02,,,,0.0,,0.09,,,,2.32,,5.81,,,,26.69,,,,,,0.0,,7.92,,,,25.78,,,,0.89,,,1.25,,
Spain,196,,0.01,,0.05,,,,0.39,,8.59,,,,38.53,,,,,,0.02,,84.08,,,,79.91,,,,97.52,,,101.4,,,,0.01,,0.18,,,,4.17,,20.14,,,,63.68,,,,,,0.02,,91.02,,,,95.82,,,,98.33,,,102.64,,,,0.0,,0.0,,,,0.0,,0.15,,,,0.23,,,,,,0.0,,0.49,,,,0.04,,,,0.03,,,0.03,,,,0.0,,0.13,,,,3.78,,11.55,,,,25.15,,,,,,0.0,,6.94,,,,15.91,,,,0.81,,,1.24,,
Spain,203,,0.01,,0.08,,,,0.75,,9.69,,,,46.35,,,,,,0.02,,85.29,,,,85.98,,,,97.69,,,101.48,,,,0.02,,0.27,,,,7.0,,29.87,,,,69.12,,,,,,0.02,,91.64,,,,96.25,,,,98.42,,,102.69,,,,0.0,,0.0,,,,0.0,,0.16,,,,0.33,,,,,,0.0,,0.5,,,,0.04,,,,0.03,,,0.03,,,,0.01,,0.19,,,,6.25,,20.18,,,,22.77,,,,,,0.0,,6.35,,,,10.27,,,,0.73,,,1.21,,
Spain,210,,0.01,,0.11,,,,2.21,,12.08,,,,52.0,,,,,,0.02,,85.95,,,,89.31,,,,97.79,,,101.53,,,,0.02,,1.15,,,,14.79,,43.07,,,,73.55,,,,,,0.02,,92.1,,,,96.61,,,,98.49,,,102.73,,,,0.0,,0.0,,,,0.01,,0.18,,,,0.46,,,,,,0.0,,0.51,,,,0.05,,,,0.03,,,0.03,,,,0.01,,1.04,,,,12.58,,30.99,,,,21.55,,,,,,0.0,,6.15,,,,7.3,,,,0.7,,,1.2,,
Spain,217,,0.01,,0.15,,,,3.55,,14.84,,,,57.36,,,,,,0.02,,86.41,,,,90.73,,,,97.87,,,101.58,,,,0.02,,5.17,,,,29.57,,55.13,,,,76.54,,,,,,0.02,,92.56,,,,96.98,,,,98.56,,,102.78,,,,0.0,,0.0,,,,0.03,,0.2,,,,0.56,,,,,,0.0,,0.52,,,,0.05,,,,0.03,,,0.03,,,,0.01,,5.02,,,,26.02,,40.29,,,,19.18,,,,,,0.0,,6.15,,,,6.25,,,,0.69,,,1.2,,
Spain,224,,0.01,,0.22,,,,5.66,,21.19,,,,62.15,,,,,,0.02,,86.71,,,,91.55,,,,97.94,,,101.62,,,,0.02,,14.88,,,,51.63,,67.3,,,,78.32,,,,,,0.03,,93.01,,,,97.31,,,,98.63,,,102.83,,,,0.0,,0.0,,,,0.06,,0.31,,,,0.63,,,,,,0.0,,0.52,,,,0.05,,,,0.03,,,0.03,,,,0.01,,14.66,,,,45.97,,46.11,,,,16.17,,,,,,0.01,,6.3,,,,5.76,,,,0.69,,,1.21,,
Spain,231,,0.01,,0.81,,,,11.16,,32.94,,,,66.25,,,,,,0.02,,86.93,,,,92.05,,,,98.0,,,101.66,,,,0.02,,27.14,,,,66.06,,71.94,,,,79.54,,,,,,0.03,,93.44,,,,97.69,,,,98.7,,,102.87,,,,0.0,,0.01,,,,0.09,,0.44,,,,0.66,,,,,,0.0,,0.52,,,,0.05,,,,0.03,,,0.03,,,,0.01,,26.33,,,,54.9,,39.0,,,,13.29,,,,,,0.01,,6.51,,,,5.64,,,,0.7,,,1.21,,
Spain,238,,0.01,,3.95,,,,23.2,,45.03,,,,69.24,,,,,,0.02,,87.19,,,,92.54,,,,98.07,,,101.71,,,,0.02,,35.78,,,,75.8,,74.83,,,,80.62,,,,,,0.03,,93.8,,,,97.92,,,,98.75,,,102.91,,,,0.0,,0.01,,,,0.12,,0.53,,,,0.69,,,,,,0.0,,0.53,,,,0.05,,,,0.03,,,0.03,,,,0.01,,31.83,,,,52.6,,29.8,,,,11.38,,,,,,0.01,,6.61,,,,5.38,,,,0.68,,,1.2,,
Spain,245,,0.02,,12.04,,,,43.31,,57.02,,,,71.19,,,,,,0.02,,87.45,,,,92.95,,,,98.14,,,101.75,,,,0.02,,40.5,,,,81.44,,77.74,,,,81.56,,,,,,0.03,,94.14,,,,98.12,,,,98.8,,,102.94,,,,0.0,,0.05,,,,0.23,,0.63,,,,0.73,,,,,,0.0,,0.54,,,,0.06,,,,0.03,,,0.03,,,,0.0,,28.46,,,,38.13,,20.72,,,,10.37,,,,,,0.01,,6.69,,,,5.17,,,,0.66,,,1.19,,
Spain,252,,0.02,,23.07,,,,56.56,,61.86,,,,72.31,,,,,,0.02,,87.66,,,,93.34,,,,98.2,,,101.79,,,,0.03,,43.32,,,,84.99,,79.95,,,,82.31,,,,,,0.03,,94.4,,,,98.29,,,,98.85,,,102.97,,,,0.0,,0.11,,,,0.34,,0.69,,,,0.76,,,,,,0.0,,0.55,,,,0.08,,,,0.04,,,0.03,,,,0.01,,20.25,,,,28.43,,18.09,,,,10.0,,,,,,0.01,,6.74,,,,4.95,,,,0.65,,,1.18,,
Spain,259,,0.02,,31.35,,,,66.31,,64.34,,,,73.14,,,,,,0.02,,87.81,,,,93.58,,,,98.26,,,101.83,,,,0.03,,44.54,,,,86.66,,81.45,,,,82.88,,,,,,0.03,,94.58,,,,98.42,,,,98.89,,,103.0,,,,0.0,,0.16,,,,0.42,,0.75,,,,0.81,,,,,,0.0,,0.63,,,,0.19,,,,0.15,,,0.11,,,,0.01,,13.19,,,,20.35,,17.11,,,,9.74,,,,,,0.01,,6.77,,,,4.84,,,,0.63,,,1.17,,
Spain,266,,0.02,,35.67,,,,71.03,,66.18,,,,73.81,,,,,,0.02,,87.95,,,,93.81,,,,98.31,,,101.86,,,,0.03,,45.33,,,,87.66,,82.53,,,,83.32,,,,,,0.03,,94.71,,,,98.51,,,,98.92,,,103.02,,,,0.0,,0.2,,,,0.48,,0.8,,,,0.86,,,,,,0.0,,0.75,,,,0.46,,,,0.71,,,3.16,,,,0.01,,9.66,,,,16.63,,16.35,,,,9.51,,,,,,0.01,,6.76,,,,4.7,,,,0.61,,,1.16,,
